referring_file,line_or_key,referenced_path,reference_type,proposed_replacement,migration_risk,automatic_or_manual_update,validation_method
data/provenance/manifests/data_manifest.csv,3,"data/raw/market/dune_prices_hourly_2021-06-01_2024-06-30.csv,13538974,99487a45d4e56cd27ee8f108413f0677af0e87efc4d2af3e071fe80d89e524d5,passed",literal_path,"data/market/raw/dune_prices_hourly_2021-06-01_2024-06-30.csv,13538974,99487a45d4e56cd27ee8f108413f0677af0e87efc4d2af3e071fe80d89e524d5,passed",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,3,"data/processed/market/dune_hourly_market_prices_processed.csv,8075249,43f8a23aff2ec995a4e1ad5e8fc66f4b5223e8dcc9c8a36bd272d733ae1d4e25,scripts/process_dune_market_prices.py,53e40760c4ca052916747d3863621c67395f6150edc85099bc9b4f243dbd7812,2026-07-20T23:01:15.764613+00:00,27024,17,passed,data/provenance/market/dune_hourly_market_prices_processed_validation.json,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,data/processed/market/stablecoin_extreme_review.csv,113,ce6943747a1bab414c4e808bc10f0f00938818da1bbf8f27d12ca809b683c053",literal_path,"data/market/processed/dune_hourly_market_prices_processed.csv,8075249,43f8a23aff2ec995a4e1ad5e8fc66f4b5223e8dcc9c8a36bd272d733ae1d4e25,scripts/process_dune_market_prices.py,53e40760c4ca052916747d3863621c67395f6150edc85099bc9b4f243dbd7812,2026-07-20T23:01:15.764613+00:00,27024,17,passed,data/provenance/market/dune_hourly_market_prices_processed_validation.json,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,data/processed/market/stablecoin_extreme_review.csv,113,ce6943747a1bab414c4e808bc10f0f00938818da1bbf8f27d12ca809b683c053",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,4,"sql/dune_hourly_market_prices.sql,902632c854f81d3e2cd28f1dcd5803b65b1da39881a2ec418e11d3bc0150ba34,2026-07-20T17:13:43.911219+00:00,2021-06-01",literal_path,"sql/dune_hourly_market_prices.sql,902632c854f81d3e2cd28f1dcd5803b65b1da39881a2ec418e11d3bc0150ba34,2026-07-20T17:13:43.911219+00:00,2021-06-01",high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/provenance/manifests/data_manifest.csv,4,"data/raw/market/dune_prices_hourly_2021-06-01_2024-06-30.csv,13538974,99487a45d4e56cd27ee8f108413f0677af0e87efc4d2af3e071fe80d89e524d5,passed",literal_path,"data/market/raw/dune_prices_hourly_2021-06-01_2024-06-30.csv,13538974,99487a45d4e56cd27ee8f108413f0677af0e87efc4d2af3e071fe80d89e524d5,passed",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,4,"data/processed/market/dune_hourly_market_prices_processed.csv,8075249,43f8a23aff2ec995a4e1ad5e8fc66f4b5223e8dcc9c8a36bd272d733ae1d4e25,scripts/process_dune_market_prices.py,53e40760c4ca052916747d3863621c67395f6150edc85099bc9b4f243dbd7812,2026-07-20T23:01:15.764613+00:00,27024,17,passed,data/provenance/market/dune_hourly_market_prices_processed_validation.json,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,data/processed/market/stablecoin_extreme_review.csv,113,ce6943747a1bab414c4e808bc10f0f00938818da1bbf8f27d12ca809b683c053",literal_path,"data/market/processed/dune_hourly_market_prices_processed.csv,8075249,43f8a23aff2ec995a4e1ad5e8fc66f4b5223e8dcc9c8a36bd272d733ae1d4e25,scripts/process_dune_market_prices.py,53e40760c4ca052916747d3863621c67395f6150edc85099bc9b4f243dbd7812,2026-07-20T23:01:15.764613+00:00,27024,17,passed,data/provenance/market/dune_hourly_market_prices_processed_validation.json,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,data/processed/market/stablecoin_extreme_review.csv,113,ce6943747a1bab414c4e808bc10f0f00938818da1bbf8f27d12ca809b683c053",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,5,"sql/dune_hourly_market_prices.sql,902632c854f81d3e2cd28f1dcd5803b65b1da39881a2ec418e11d3bc0150ba34,2026-07-20T17:13:43.911219+00:00,2021-06-01",literal_path,"sql/dune_hourly_market_prices.sql,902632c854f81d3e2cd28f1dcd5803b65b1da39881a2ec418e11d3bc0150ba34,2026-07-20T17:13:43.911219+00:00,2021-06-01",high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/provenance/manifests/data_manifest.csv,5,"data/raw/market/dune_prices_hourly_2021-06-01_2024-06-30.csv,13538974,99487a45d4e56cd27ee8f108413f0677af0e87efc4d2af3e071fe80d89e524d5,passed",literal_path,"data/market/raw/dune_prices_hourly_2021-06-01_2024-06-30.csv,13538974,99487a45d4e56cd27ee8f108413f0677af0e87efc4d2af3e071fe80d89e524d5,passed",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,5,"data/processed/market/dune_hourly_market_prices_processed.csv,8075249,43f8a23aff2ec995a4e1ad5e8fc66f4b5223e8dcc9c8a36bd272d733ae1d4e25,scripts/process_dune_market_prices.py,53e40760c4ca052916747d3863621c67395f6150edc85099bc9b4f243dbd7812,2026-07-20T23:01:15.764613+00:00,27024,17,passed,data/provenance/market/dune_hourly_market_prices_processed_validation.json,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,data/processed/market/stablecoin_extreme_review.csv,113,ce6943747a1bab414c4e808bc10f0f00938818da1bbf8f27d12ca809b683c053",literal_path,"data/market/processed/dune_hourly_market_prices_processed.csv,8075249,43f8a23aff2ec995a4e1ad5e8fc66f4b5223e8dcc9c8a36bd272d733ae1d4e25,scripts/process_dune_market_prices.py,53e40760c4ca052916747d3863621c67395f6150edc85099bc9b4f243dbd7812,2026-07-20T23:01:15.764613+00:00,27024,17,passed,data/provenance/market/dune_hourly_market_prices_processed_validation.json,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,data/processed/market/stablecoin_extreme_review.csv,113,ce6943747a1bab414c4e808bc10f0f00938818da1bbf8f27d12ca809b683c053",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,6,data/provenance/gas/dune_ethereum_hourly_gas_chunk_ledger.json,literal_path,data/gas/provenance/dune_ethereum_hourly_gas_chunk_ledger.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,6,"sql/dune_ethereum_hourly_gas.sql,2a392f66e427b5dd1dbd97c7d65d61c4c594a3bb5dde9d7fd5d819725b939ae7,2026-07-21T00:21:26.701931+00:00,2021-06-01",literal_path,"sql/dune_ethereum_hourly_gas.sql,2a392f66e427b5dd1dbd97c7d65d61c4c594a3bb5dde9d7fd5d819725b939ae7,2026-07-21T00:21:26.701931+00:00,2021-06-01",high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/provenance/manifests/data_manifest.csv,6,"data/processed/gas/dune_ethereum_hourly_gas_assembled_2021-06-01_2024-06-30.csv,7686076,694a901ba6cf2a60a95014398900ab77508a9ce8218cb05acd6424fa23637541,passed,pre-London=1572",literal_path,"data/gas/processed/dune_ethereum_hourly_gas_assembled_2021-06-01_2024-06-30.csv,7686076,694a901ba6cf2a60a95014398900ab77508a9ce8218cb05acd6424fa23637541,passed,pre-London=1572",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,6,"data/processed/gas/dune_ethereum_hourly_gas_processed.csv,16223071,4be17a29f9fb17e966131f09c4c6a41fbcca305350eba912759f74e85f5a1008,scripts/process_dune_hourly_gas.py,c1301abfea0e79f29ef7b278c96716dc979354b47d213f764300a6f36f6cc7bc,2026-07-21T14:41:20.172378+00:00,27024,41,passed,data/provenance/gas/dune_ethereum_hourly_gas_processed_validation.json,data/provenance/gas/dune_ethereum_hourly_gas_processing_metadata.json",literal_path,"data/gas/processed/dune_ethereum_hourly_gas_processed.csv,16223071,4be17a29f9fb17e966131f09c4c6a41fbcca305350eba912759f74e85f5a1008,scripts/process_dune_hourly_gas.py,c1301abfea0e79f29ef7b278c96716dc979354b47d213f764300a6f36f6cc7bc,2026-07-21T14:41:20.172378+00:00,27024,41,passed,data/provenance/gas/dune_ethereum_hourly_gas_processed_validation.json,data/provenance/gas/dune_ethereum_hourly_gas_processing_metadata.json",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/data_manifest.csv,6,"data/processed/combined/hourly_market_gas_panel.csv,28198646,86ed2ac5a5d364cc57e8b41e137ef369a0fce7a393d386b4b38fc1ebd1be0545,data/provenance/gas/hourly_market_gas_panel_validation.json,data/processed/gas/gas_extreme_review.csv,3939,be78c1688ba87764b51f8e6b685f55a8b5534992cfa81d94f01d8fb9620008c8,data/processed/gas/dune_ethereum_hourly_gas_descriptive_summary.json,0da4955d0cbe1ffc3396a49922be518eb04149828b6efe8d22f2345ab5357a46",literal_path,"data/market/processed/combined/hourly_market_gas_panel.csv,28198646,86ed2ac5a5d364cc57e8b41e137ef369a0fce7a393d386b4b38fc1ebd1be0545,data/provenance/gas/hourly_market_gas_panel_validation.json,data/processed/gas/gas_extreme_review.csv,3939,be78c1688ba87764b51f8e6b685f55a8b5534992cfa81d94f01d8fb9620008c8,data/processed/gas/dune_ethereum_hourly_gas_descriptive_summary.json,0da4955d0cbe1ffc3396a49922be518eb04149828b6efe8d22f2345ab5357a46",high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,8,data/provenance/manifests/data_manifest.csv,literal_path,data/provenance/data_manifest.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,9,data/raw/market/,literal_path,data/market/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,10,data/processed/market/,literal_path,data/market/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,18,data/provenance/gas/dune_ethereum_hourly_gas_chunk_ledger.json,literal_path,data/gas/provenance/dune_ethereum_hourly_gas_chunk_ledger.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,19,data/raw/gas/chunks/,literal_path,data/gas/raw/chunks/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,20,data/processed/gas/,literal_path,data/gas/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,28,data/provenance/liquidations/manifest.json,literal_path,data/liquidations/provenance/manifest.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,29,data/raw/liquidations/chunks/,literal_path,data/liquidations/raw/chunks/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,30,data/processed/liquidations/,literal_path,data/liquidations/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,38,data/provenance/protocol/manifest.json,literal_path,data/protocol/provenance/manifest.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,39,data/raw/protocol/,literal_path,data/protocol/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,40,data/processed/protocol/,literal_path,data/protocol/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,48,data/provenance/vaults/manifest.json,literal_path,data/vaults/provenance/manifest.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,49,data/raw/vaults/chunks/,literal_path,data/vaults/raw/chunks/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/manifests/index.json,50,data/processed/vaults/chunks/,literal_path,data/vaults/processed/chunks/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/protocol/manifest.json,8,data/provenance/protocol/phase1d_schema_discovery.json,literal_path,data/protocol/provenance/phase1d_schema_discovery.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/protocol/manifest.json,9,data/provenance/protocol/phase1d_parameter_source_mapping.csv,literal_path,data/protocol/provenance/phase1d_parameter_source_mapping.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/protocol/manifest.json,10,sql/dune_phase1d_eth_a_debt_ceiling_diagnostic.sql,literal_path,sql/protocol/generated/history/eth_a_debt_ceiling_diagnostic.sql,high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/provenance/protocol/manifest.json,18,data/provenance/protocol/archive/diagnostic/phase1d_eth_a_debt_ceiling_diagnostic.csv,literal_path,data/protocol/provenance/archive/diagnostic/phase1d_eth_a_debt_ceiling_diagnostic.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/protocol/manifest.json,21,data/provenance/protocol/archive/diagnostic/phase1d_eth_a_debt_ceiling_attempt2_validation.json,literal_path,data/protocol/provenance/archive/diagnostic/phase1d_eth_a_debt_ceiling_attempt2_validation.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/provenance/protocol/manifest.json,36,sql/dune_phase1d_vat_parameters.sql,literal_path,sql/protocol/templates/vat_parameters.sql,high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/provenance/protocol/manifest.json,43,data/raw/protocol/phase1d_vat_parameters.csv,literal_path,data/protocol/raw/phase1d_vat_parameters.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
